"filename", "language", "Batch", "Shell Script", "Python", "C++", "PowerShell", "Properties", "Markdown", "TypeScript", "JSON with Comments", "XML", "JavaScript", "JSON", "TypeScript JSX", "PostCSS", "C", "reStructuredText", "Skill", "Assembly", "Ini", "comment", "blank", "total"
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\dependencies\utils.py", "Python", 0, 0, 917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 93, 1062
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\encoders.py", "Python", 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 21, 365
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\exception_handlers.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\exceptions.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 33, 257
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\logger.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\middleware\__init__.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\middleware\asyncexitstack.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 19
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\middleware\cors.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\middleware\gzip.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\middleware\httpsredirect.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\middleware\trustedhost.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\middleware\wsgi.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\openapi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\openapi\constants.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\openapi\docs.py", "Python", 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 23, 390
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\openapi\models.py", "Python", 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 98, 436
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\openapi\utils.py", "Python", 0, 0, 580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 618
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\param_functions.py", "Python", 0, 0, 1379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1062, 20, 2461
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\params.py", "Python", 0, 0, 718, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 755
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\requests.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\responses.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 99
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\routing.py", "Python", 0, 0, 3617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2374, 241, 6232
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\security\__init__.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\security\api_key.py", "Python", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 20, 321
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\security\base.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\security\http.py", "Python", 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 27, 418
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\security\oauth2.py", "Python", 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 378, 24, 694
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\security\open_id_connect_url.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 7, 95
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\security\utils.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\sse.py", "Python", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 27, 236
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\staticfiles.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\templating.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\testclient.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\types.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\utils.py", "Python", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 137
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\fastapi\websockets.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\__init__.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 63
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_abnf.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 10, 133
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_connection.py", "Python", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 56, 660
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_events.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 47, 370
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_headers.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 35, 283
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_readers.py", "Python", 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 251
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_receivebuffer.py", "Python", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 28, 154
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_state.py", "Python", 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 51, 366
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_util.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 19, 136
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_version.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 17
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\h11\_writers.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 146
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna-3.18.dist-info\licenses\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\__init__.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 46
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\__main__.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\cli.py", "Python", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 129
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\codec.py", "Python", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 33, 160
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\compat.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 42
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\core.py", "Python", 0, 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 85, 649
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\idnadata.py", "Python", 0, 0, 1890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1898
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\intranges.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 56
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\package_data.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\idna\uts46data.py", "Python", 0, 0, 16887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 16897
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\inputs-0.5.dist-info\DESCRIPTION.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 2, 22, 49
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\inputs-0.5.dist-info\metadata.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\inputs.py", "Python", 0, 0, 2709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 580, 391, 3680
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\__init__.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 14
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\__main__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 25
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\__pip-runner__.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 51
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\__init__.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 19
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\build_env.py", "Python", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 40, 312
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cache.py", "Python", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 46, 291
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\autocompletion.py", "Python", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 173
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\base_command.py", "Python", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 40, 237
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\cmdoptions.py", "Python", 0, 0, 834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 148, 1075
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\command_context.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\main.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 16, 80
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\main_parser.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 135
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\parser.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 50, 295
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\progress_bars.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 69
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\req_command.py", "Python", 0, 0, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 64, 506
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\spinners.py", "Python", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 28, 160
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\cli\status_codes.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\__init__.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 133
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\cache.py", "Python", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 40, 226
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\check.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 55
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\completion.py", "Python", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 131
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\configuration.py", "Python", 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 281
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\debug.py", "Python", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44, 202
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\download.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 148
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\freeze.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 110
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\hash.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 60
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\help.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 42
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\index.py", "Python", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 140
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\inspect.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 93
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\install.py", "Python", 0, 0, 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 89, 775
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\list.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 56, 371
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\search.py", "Python", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31, 175
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\show.py", "Python", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 190
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\uninstall.py", "Python", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 114
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\commands\wheel.py", "Python", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 184
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\configuration.py", "Python", 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 66, 384
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\distributions\__init__.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\distributions\base.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 8, 52
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\distributions\installed.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 30
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\distributions\sdist.py", "Python", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 157
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\distributions\wheel.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 41
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\exceptions.py", "Python", 0, 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 135, 729
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\index\collector.py", "Python", 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 80, 508
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\index\package_finder.py", "Python", 0, 0, 657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 123, 1028
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\index\sources.py", "Python", 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 52, 286
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\locations\__init__.py", "Python", 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 77, 468
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\locations\_distutils.py", "Python", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 24, 173
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\python3.12\site-packages\pip\_internal\locations\_sysconfig.py", "Python", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 32, 214
